I1,Q1,I2,Q2,I3,Q3,I1_dpd,Q1_dpd,I2_dpd,Q2_dpd,I3_dpd,Q3_dpd
0.03303218636301318,-0.010309633659058506,0.19824451087352113,-0.21543580441865487,-0.2025628394885314,-0.07776085499185471,0.0040283203125,-0.04180908203125,0.259521484375,-0.2073974609375,-0.1422119140625,-0.2340087890625
-0.04249788491870701,-0.15153332691057428,0.40714640517285466,0.03355191929897355,-0.11761246671484862,-0.05164551930850832,-0.1162109375,-0.11749267578125,0.4527587890625,0.05810546875,-0.0670166015625,-0.11895751953125
0.1162187808650886,-0.03541045027922363,0.06865475997853805,-0.0059426332304061205,-0.08885883288986798,-0.04835464612795344,0.10693359375,-0.0755615234375,0.04034423828125,-0.01837158203125,-0.0565185546875,-0.11981201171875
0.19077888203301316,0.011950047141802507,-0.21967717570798403,-0.12069314538121947,-0.1560357042767688,-0.15181417625631255,0.17022705078125,-0.08648681640625,-0.25421142578125,-0.144287109375,-0.050048828125,-0.2781982421875
0.05914314131464767,-0.10808101701287091,-0.041166009978310554,-0.05685061211026197,-0.11899368593317644,-0.16367422026223472,-0.01702880859375,-0.12445068359375,-0.01318359375,-0.0537109375,0.01422119140625,-0.2430419921875
-0.0071642554383218714,-0.08915904302405038,0.11276438423265107,-0.0006080919295175699,-0.013762791653637552,-0.023127814007207516,-0.03619384765625,-0.0604248046875,0.12060546875,0.0035400390625,0.01104736328125,-0.01861572265625
0.009961310025295872,0.003176532756354573,-0.06412389347908504,-0.019635702212579268,-0.026166606067438057,0.09435655889123255,0.013916015625,0.00091552734375,-0.08660888671875,-0.02386474609375,-0.1072998046875,0.08050537109375
-0.09715542207008536,-0.2013525529421516,-0.20392394748938336,0.026312981502799728,-0.032291235180030485,0.08825633612181184,-0.21026611328125,-0.1513671875,-0.22802734375,0.03436279296875,-0.09381103515625,0.06646728515625
-0.15460212342072263,-0.4663342121150717,-0.1142993668449898,0.047372318833163285,0.10123783665950097,0.036433211694389005,-0.36199951171875,-0.3511962890625,-0.13348388671875,0.05780029296875,0.1090087890625,0.1361083984375
0.06957844796354054,-0.2485568347586236,0.023151626952980568,-0.025513406410504112,0.13962215262068622,0.05442686053109031,-0.01458740234375,-0.22357177734375,0.033203125,-0.0352783203125,0.08868408203125,0.175048828125
0.2663543947732337,0.19908866660407748,0.157593034340232,-0.002157105605657886,-0.018765795119748425,0.141354555286215,0.34295654296875,0.07110595703125,0.19049072265625,0.01483154296875,-0.15478515625,0.13995361328125
0.12614133463493687,0.23438350229417457,0.262531451648734,0.09368896013459543,-0.07694156739719478,0.16269677065493224,0.19903564453125,0.13543701171875,0.30450439453125,0.118408203125,-0.194091796875,0.10845947265625
-0.09641723499032488,0.013134477024570311,0.17811153148304154,0.0311423884073411,0.04080096250564304,0.08361915877672353,-0.0916748046875,0.0482177734375,0.18389892578125,0.01934814453125,-0.0042724609375,0.1087646484375
-0.15157216494721715,0.05905696790260259,-0.02419934232613912,-0.06324594534792834,0.06316602520375338,0.07350358185159524,-0.091552734375,0.1329345703125,-0.0418701171875,-0.0711669921875,0.00030517578125,0.1259765625
-0.15335238296511247,0.19026844462324957,-0.09657083815433902,0.06101277205246104,-0.008422566128385852,0.1664746892974278,-0.0455322265625,0.24322509765625,-0.11175537109375,0.0836181640625,-0.14263916015625,0.18109130859375
-0.09262118418150243,0.015315480804622804,-0.04941978538331864,0.22659336449293577,0.039405068251803115,0.13798691580651212,-0.07415771484375,0.0299072265625,-0.05474853515625,0.26055908203125,-0.04254150390625,0.1575927734375
0.1189681138564528,-0.206022469528776,-0.014489970950764411,0.17371521501122694,0.08938307873927163,-0.05026440608661484,0.0211181640625,-0.251220703125,-0.0198974609375,0.18402099609375,0.13616943359375,-0.00091552734375
0.20526504061006784,-0.14428023164282747,0.02653758043873234,0.0025690758135695872,-0.037523821327264506,-0.13578132923056824,0.11248779296875,-0.2005615234375,0.03118896484375,-0.00994873046875,0.0474853515625,-0.17236328125
0.010759259271210764,-0.03186332776671699,0.06591202432410016,-0.11059782570638256,-0.12527721174519513,-0.03381070901267028,-0.024658203125,-0.02056884765625,0.07403564453125,-0.12127685546875,-0.10089111328125,-0.11273193359375
-0.03912596014134936,-0.0750178150983391,0.05239748915424617,-0.1315805039948769,0.01599893113901804,0.06886152481421547,-0.061279296875,-0.05877685546875,0.0557861328125,-0.13714599609375,-0.0152587890625,0.08648681640625
0.25123815075753286,-0.08985719998506457,0.04803203433449654,-0.05786121980767128,0.15928525540197253,0.08839381764369064,0.2037353515625,-0.21002197265625,0.06195068359375,-0.05535888671875,0.10235595703125,0.21697998046875
0.37965173522373447,-0.016134363615095793,0.04928513177398711,0.019191885601741135,0.1072081191721448,0.061381142699175294,0.3114013671875,-0.189208984375,0.05499267578125,0.02960205078125,0.05474853515625,0.15447998046875
0.11740754364989708,-0.0012161066190757245,-0.009098671330690129,-0.01166387156439849,0.009140479655517312,-0.026085462780014588,0.07159423828125,-0.0477294921875,-0.02001953125,-0.01702880859375,0.03155517578125,-0.02978515625
-0.06605924264785229,-0.024812040567413728,0.030550703103510626,-0.030003893066574007,0.015238519921357656,-0.1127803986689901,-0.0699462890625,0.00787353515625,0.0421142578125,-0.02783203125,0.107421875,-0.1077880859375
0.03267787200382909,-0.0424544680946435,0.23559883816854388,0.055046873843036415,0.0671846660784375,-0.08292746638360339,0.0223388671875,-0.06097412109375,0.27313232421875,0.0728759765625,0.13348388671875,-0.023193359375
0.05589179226871874,-0.13402269004315392,0.25433882873005953,0.02775824157709736,0.08459084702844774,-0.01834321361893724,-0.0272216796875,-0.15203857421875,0.27105712890625,0.02923583984375,0.10211181640625,0.052001953125
-0.06164285558306353,-0.1848615263293057,-0.011990146576719912,-0.16141186651470127,0.051989870666232736,-0.050929496648528395,-0.14678955078125,-0.12615966796875,-0.033203125,-0.19195556640625,0.0916748046875,-0.02264404296875
-0.007093325854676315,-0.016548021944024847,-0.08973633727374135,-0.20356621843802167,-0.016670911235305504,-0.08137648573139428,0.0086669921875,0.00360107421875,-0.08447265625,-0.21600341796875,0.040283203125,-0.092041015625
0.15612380193552267,0.15729881386060204,0.1254768332998948,-0.06991522088954168,-0.06615434050456638,-0.008685953683257691,0.218017578125,0.06402587890625,0.1629638671875,-0.06378173828125,-0.0625,-0.050537109375
0.08727457461640403,0.08542929912791657,0.15553156979833907,-0.05014699778791659,-0.0575183453662228,0.04265907791446808,0.093505859375,0.027099609375,0.16021728515625,-0.05548095703125,-0.08489990234375,-0.0015869140625
