I,Q,I_dpd,Q_dpd
0.187698665627309,-0.0639208292303261,0.06623503,0.011238832
0.0559925076012239,0.116365675402366,0.16398235,0.10982468
0.483575111837643,0.174963495973093,0.43597704,0.16100067
0.242810238270289,0.0151243525173303,0.08847982,-0.021465138
0.117492895876439,-0.0678868359752998,0.26397586,-0.047486693
0.650206249738404,0.168445856449704,0.5983343,0.22693813
0.345887660582818,0.197086211327562,0.10314211,0.117979124
0.0078267851900796,-0.0645858381776253,0.14068235,-0.12889446
0.612283863210981,-0.0184836237676041,0.6454367,0.056248326
0.524925441467152,0.172826141732566,0.2531009,0.17256424
0.0013923096957717,0.104140451797582,0.020769762,0.007987656
0.34290688521022,-0.0559070567748792,0.4237605,-0.07564347
0.502827600974766,-0.0588589906205657,0.346801,0.013934033
0.190389090433741,0.140426880889154,0.13425344,0.14923519
0.190678983525694,0.132312420498557,0.17154166,0.032111708
0.197495056615446,-0.184558889297665,0.16888401,-0.19389045
0.268576262408089,-0.0542885655733686,0.30162454,0.06659167
0.344973445070074,0.268443467604932,0.20538433,0.22807674
-0.0392342026278274,-0.0571255912249185,-0.11736984,-0.17471741
0.0230087719033337,-0.227857030377979,0.19468091,-0.1392768
0.498849799800482,0.163599621108568,0.40473133,0.22460288
0.0777904909637044,0.0887592712505213,-0.13582917,-0.01635544
-0.27268004181835,-0.184557782412614,-0.109553605,-0.17912823
0.309088895978797,-0.0033338317840334,0.3772788,0.054259885
0.312087069989983,0.0181676860311646,0.08613904,0.001002185
-0.253602412677622,-0.0912962601117811,-0.23348324,-0.08333647
-0.0731580842568422,-0.0002805127443725,0.059287068,-0.02711455
0.255158640864511,-0.141071915156999,0.18154973,-0.15662688
-0.0145263068856588,-0.192356325092678,-0.0811458,-0.08952905
-0.244340953704559,0.0784537906461944,-0.2012073,0.064449176
-0.0733807779158361,-0.117907335836571,-0.023681514,-0.2306519
0.0696456373379115,-0.395952375532743,0.06671095,-0.2770651
-0.132923228013289,-0.0200478878086225,-0.18309647,0.09305298
-0.30269044123532,0.0652757482666759,-0.26056644,-0.07364199
-0.0843185905814218,-0.398794937183703,0.0013111457,-0.3889243
-0.009578142477821,-0.276373507761875,-0.043338604,-0.08000773
-0.268085613105172,0.133758709903234,-0.28104678,0.10631551
-0.219626192535778,-0.142293682996312,-0.12419715,-0.25339547
-0.0033911316185063,-0.40202750564347,0.018535033,-0.263938
-0.131493373807512,-0.0135061743572125,-0.15745029,0.09776381
-0.195643889145062,0.108533811836891,-0.13851562,0.001123745
0.0134971373118208,-0.257251235716045,0.053615317,-0.25295067
-0.0016020343844522,-0.171579832121587,-0.027645238,-0.026181873
-0.12799342890603,0.147602666883253,-0.09543192,0.11951188
0.075643741063452,-0.0336080283490677,0.13218819,-0.102898024
0.192049671382769,-0.157235516599396,0.13796946,-0.06528352
-0.0613586030629324,0.0677563684711914,-0.08973687,0.08592057
0.0309389615159389,0.0436770496717799,0.13500366,-0.024720276
0.399855039481697,-0.0496266699278495,0.36083624,0.0059330873
0.137549667044352,0.0498214495617475,-0.011485606,0.06180942
-0.116997951018952,-0.0112867030065031,-0.01649816,-0.07168259
0.386079233443245,-0.0178479058976279,0.46054628,0.03570977
0.44024257037412,0.10653071229772,0.21940538,0.111355096
-0.110718418497965,-0.0521658768961311,-0.13443,-0.11478864
0.121083227709956,-0.0780586611819582,0.2915824,-0.031762816
0.547228968331264,0.145380382957377,0.4143395,0.16128567
0.143631802755507,-0.0260152082327468,-0.013777457,-0.0863617
-0.0664323063571075,-0.138869892626123,0.050635975,-0.088971265
0.314565457766057,0.142652858401271,0.32493103,0.16004652
0.347828358588445,0.0295773677823165,0.20424612,-0.03457966
0.0547851893044751,-0.163120054282995,0.037282795,-0.09464012
0.0295965116617012,0.123962102856931,0.06294152,0.14612913
0.23091930665555,0.0974149987510112,0.21038812,0.00086801127
0.249758405574148,-0.158570808929202,0.18653387,-0.094139904
-0.000896242874844,0.0767896615264626,-0.049602516,0.13937408
-0.0319126325905612,0.156446754423554,-0.00024319813,0.047230527
0.175026159520358,-0.10902975790999,0.17460257,-0.09639525
0.0786662085884865,0.0014312096895315,0.007281676,0.080780804
-0.103502620545157,0.138967288619965,-0.11550554,0.079551905
-0.0798240515463907,-0.0325533698151988,-0.064787015,-0.056267805
-0.0821256482466654,-0.0269797838512414,-0.07267231,0.0075334217
-0.0337692241852406,0.0389943329937773,-0.03364724,0.02391204
-0.141356708765544,-0.0270176854548398,-0.20766102,-0.014477162
-0.441630580205065,0.0228224018376971,-0.3849641,0.01012936
-0.161193127121417,-0.01533016780983,-0.017233782,-0.06568896
0.0570076938961012,-0.125665372724374,-0.053818896,-0.05377454
-0.57560413304241,0.0390542338974085,-0.61049646,0.061859507
-0.518648474464854,0.0666259227524164,-0.24053998,-0.04753778
0.187290942824711,-0.176564369450341,0.17546138,-0.12812501
-0.288616587845057,-0.0661839172710812,-0.45945296,0.052709013
-0.704403345390873,0.161551020341731,-0.47256023,0.068859786
0.0669336346706368,-0.0357509116751143,0.22041398,-0.10268369
0.121498846277789,-0.163258464911052,-0.049447194,-0.04220948
-0.435237319698131,0.0918116203386638,-0.3527395,0.104494
-0.0513748535499844,0.176911115922289,0.12783158,0.082126305
0.313878779270811,-0.0553698497067644,0.234974,-0.049496815
0.06386341852252,-0.0784697739654142,0.054032,0.002565369
0.111225778065528,0.198847574949901,0.17763993,0.21226133
0.326100807376162,0.195201037992026,0.29213768,0.10794631
0.387585345385746,-0.106085287857172,0.37376043,-0.10060762
0.433671456170691,0.0032843151655816,0.3974475,0.11722393
0.372632110154482,0.302014404453156,0.29620087,0.25115094
0.43989112052914,0.0609489387343508,0.42623702,-0.041324124
0.581126680520019,-0.151973356823491,0.51323867,-0.06717506
0.433592755874358,0.150967648487943,0.32776177,0.19828504
0.390905695807807,0.19026476631793,0.3487951,0.083057925
0.467933300848025,-0.097280816906636,0.38771048,-0.09566574
0.314634436016168,-0.0372704307416307,0.24549782,0.025065463
0.310023187461517,0.113356460134796,0.27557504,0.08562306
0.289615040920153,0.0240167730299287,0.16968442,0.0066296523
0.0074054095234885,-0.0418152246624771,-0.028395742,-0.05151066
0.106539484887901,-0.0310144018173192,0.15225461,-0.032237653
0.181429833381152,0.0207325345826335,0.054629013,0.058649354
-0.253820941500765,0.0542270628436191,-0.30287114,0.020017624
-0.203877215926465,-0.0444300898417359,-0.06896148,-0.07689854
0.0788479689223589,-0.0442456836151766,0.018418087,0.017766012
-0.306428382620283,0.0524030882725891,-0.38068277,0.045656048
-0.417040470332705,0.0011961768286686,-0.26267484,-0.03866802
-0.0748255425034554,-0.0073291011730727,-0.049130857,0.01950847
-0.240867568715805,-0.0168106236885167,-0.30162066,-0.03206508
-0.390707363540138,-0.104114771420941,-0.27185768,-0.09110061
-0.183587102325404,0.0639938760347458,-0.13130549,0.10525227
-0.220410002136983,0.0374375471629928,-0.24058495,-0.06168693
-0.227937775789463,-0.330052371582848,-0.1292138,-0.29926446
-0.139719034089975,-0.0615106574835713,-0.117365606,0.09913488
-0.266254471405453,0.210214500690934,-0.271717,0.07138251
-0.141289515918746,-0.399642791865325,-0.03426797,-0.47067842
0.0047758152696168,-0.386555185093136,-0.00074046105,-0.11461496
-0.286942843015502,0.256880282746974,-0.3209113,0.22191942
-0.219544056203921,-0.184892507121746,-0.096125245,-0.3880254
0.0908870086416212,-0.589810382941658,0.09645349,-0.3539334
-0.224996454669234,0.0612739169609876,-0.3050564,0.1930005
-0.378844724325216,0.100679479260985,-0.26207596,-0.09548859
0.0217096742178313,-0.40892049152494,0.083218984,-0.33533028
-0.10782058929574,-0.149495368197646,-0.21027657,0.0369708
-0.473394084291114,0.187166310943582,-0.3989547,0.12799051
-0.167715584131335,0.0304917267237001,-0.04420632,-0.020380668
-0.0005173045668131,-0.0730188313451288,-0.08366754,-0.003931366
-0.402117263937823,0.0857436681051068,-0.3996414,0.1446846
-0.352223926153963,0.371391543677748,-0.20139158,0.3310632
0.0384467945701989,0.287963772848866,0.012658842,0.17704144
-0.172262878222388,0.0188302435801324,-0.23643932,0.07593535
-0.392580268682007,0.417719432654265,-0.2761301,0.47061667
-0.0017717415304095,0.635753329158067,0.041719094,0.42643246
0.0930136566057001,0.101374395015956,0.0055608815,0.048049025
-0.229033758695942,0.26133556765272,-0.1883223,0.388191
-0.0552045681086306,0.705492749580142,0.008482754,0.52220666
0.235866691111714,0.216309741681042,0.17252061,0.07686648
0.048734272476313,0.0907829391760501,0.015375936,0.21020333
-0.0186251838094417,0.497863305685731,0.004754998,0.3975275
0.20113776504373,0.183841377065369,0.19276838,0.040567152
0.249467345048082,-0.0118853243309032,0.21899636,0.06246531
0.13805581306658,0.213209570388565,0.0807499,0.16142581
0.0846746404672223,-0.0321120972191468,0.09349365,-0.12242311
0.238917890653994,-0.0861903118125061,0.2816679,-0.01828608
0.327345293915318,0.0540432641185878,0.21102753,0.0025951788
0.0306152695006816,-0.292672516875398,-0.020866528,-0.31858188
0.0466633665672322,-0.197608261237661,0.17264096,-0.075140834
0.42078594115229,0.0794634444550797,0.32426327,0.023349445
0.104975173892258,-0.397817146575042,-0.041913047,-0.4217507
-0.171423976228147,-0.343185118388931,-0.0031100018,-0.15488374
0.356921164380704,0.189811314287238,0.35611814,0.165286
0.257862981545976,-0.247764698711697,0.036656484,-0.3281886
-0.262351441347161,-0.432793507686731,-0.1340119,-0.24314144
0.180571600849756,0.232356483978056,0.28838742,0.2735392
0.370102743150602,0.0636101973226304,0.14447704,-0.06669665
-0.177108062139949,-0.365538492399128,-0.14969632,-0.25689074
0.0132701296919334,0.148637157821371,0.16209312,0.25624937
0.339225576017947,0.317576524627295,0.1890339,0.19297463
-0.0119346703437817,-0.15494315408311,-0.05742069,-0.16562572
-0.0218209158638558,0.0115924944780768,0.08318305,0.1341796
0.183699045045147,0.365389041979275,0.10903133,0.2990174
0.0533025465451724,0.0597561593118845,0.017273208,-0.0426383
0.077829793840007,-0.0900563718331768,0.12153138,-0.0055082887
0.0557177386646066,0.239886536983424,-0.014944479,0.25071844
-0.070365952911963,0.156323930981171,-0.050381284,0.016024321
0.153298568764122,-0.152655859210017,0.20040742,-0.11676218
0.0903641951219944,0.0655742496680985,-0.026207767,0.14773232
-0.243546005724807,0.151508729308155,-0.2220698,0.023110881
0.0387203052369813,-0.201519208792754,0.1575382,-0.21654107
0.215643856102714,-0.085669828716979,0.10606758,0.050678317
-0.227978965942928,0.131383602203262,-0.2910443,0.051956143
-0.207113824183256,-0.203072006417954,-0.053155374,-0.26386186
0.205972489243184,-0.192438356589445,0.20923616,-0.040996883
0.0168038468752407,0.115509366712963,-0.12772945,0.107721016
-0.319560433696592,-0.116601096873551,-0.25741744,-0.19783072
-0.0280212196511971,-0.202823200919641,0.1119482,-0.10274942
0.248873809321273,0.0727345106818944,0.14893545,0.11455179
-0.142218162077879,-0.0095217652408216,-0.23909068,-0.05134008
-0.301530820187919,-0.0760278047648952,-0.14204854,-0.054136105
0.218817915927293,0.0386872275025831,0.26667064,0.05025573
0.157424796428457,-0.0061888206870938,-0.020175487,0.031052543
-0.377880743999659,0.103086997815435,-0.3242988,0.09900413
-0.0399285136529127,0.101043246158673,0.11842435,0.002814062
0.278712149773688,-0.113993408279752,0.15600646,-0.037159935
-0.259488609334725,0.163432433611834,-0.32456517,0.22614655
-0.290153393344364,0.244816971041396,-0.1437163,0.066889174
0.127088786234815,-0.197729909094254,0.1158757,-0.17069831
-0.144996719259736,0.0546077662949895,-0.23402767,0.20501411
-0.383563497731578,0.325982694627576,-0.31612495,0.16116497
-0.136066233542584,-0.170628798177748,-0.07087562,-0.21973476
-0.150191387096005,-0.0770478244633671,-0.17799827,0.08546011
-0.354074050690423,0.258896719769379,-0.34862304,0.1615723
-0.330976793175498,-0.121696432482273,-0.24470516,-0.18290949
-0.206311879263411,-0.0770287435878906,-0.15451396,0.046112023
-0.255720774124809,0.155272115008325,-0.29430872,0.0845712
-0.411077934523405,-0.178287662403843,-0.3285237,-0.19609627
-0.219538712867586,0.0122607873301608,-0.08984891,0.12566933
-0.0673529518038399,0.192030784679975,-0.15233913,0.08037037
-0.385072557498,-0.304298290437409,-0.3394035,-0.30566686
-0.200652007201553,0.0191465599658244,0.0146770105,0.18987198
0.204559293615299,0.378806487260555,0.083575875,0.23068851
-0.236086975139386,-0.333087394802916,-0.28480616,-0.3980917
-0.193249043483798,-0.124645989705635,0.085185155,0.11618023
0.45635784256101,0.539509603838375,0.3511743,0.43618378
0.0144488978257479,-0.178995068099475,-0.16829956,-0.33915228
-0.188197943742178,-0.299601822619445,0.09363315,-0.071396954
0.574380009326047,0.522883359919555,0.534733,0.520646
0.260322854398289,0.0588934062747072,-0.026025511,-0.14537574
-0.159378881447458,-0.354710723388691,0.06681179,-0.20591164
0.537775939884458,0.359205468247068,0.5623558,0.44135827
0.393041659903424,0.218497460949396,0.07928248,0.029637061
-0.111257914903467,-0.269360741768853,0.0251228,-0.20869336
0.39831117561526,0.194090402942704,0.45476285,0.29490206
0.374219681971398,0.24332678013493,0.114425205,0.105724856
-0.0476475861403347,-0.142317995380276,0.019237967,-0.13003248
0.239543648471873,0.125084582461959,0.27761522,0.20163916
0.212241154915244,0.20685148055741,0.054922033,0.10272451
0.0292806465721383,-0.0662365736747592,0.085199125,-0.0608489
0.181529571256924,0.127553152562324,0.14818193,0.19346505
-0.0390944151308942,0.203153865828491,-0.115079835,0.096211016
0.0526397365022435,-0.0452850527867556,0.18009453,-0.053333312
0.308044488315427,0.118173756741997,0.19485894,0.20725054
-0.228934918264159,0.253671725768343,-0.31028944,0.14466104
-0.0684005839811897,-0.0191600997942048,0.17760889,-0.084700555
0.525615810589054,0.0483826121794899,0.40224838,0.1692436
-0.18196463342339,0.301312515821044,-0.3637436,0.23316562
-0.276754925729772,0.0614907072536679,0.02486065,-0.075699195
0.597062768893756,-0.0530993610891672,0.56299496,0.06184915
0.0774622110031565,0.280158283834567,-0.19557472,0.2947756
-0.354321527614286,0.186763158422403,-0.13925551,0.0042004436
0.421823132163262,-0.117119821317218,0.4927395,-0.058798295
0.274224999723516,0.177934905766013,0.03802322,0.27734548
-0.185296885054135,0.300297983675753,-0.113715574,0.13089013
0.192712953846377,-0.0976544315752641,0.25502157,-0.1170028
0.181564976123112,0.0422470649597884,0.08595691,0.17078692
0.0498441775080351,0.348056019340984,0.063453965,0.2455969
0.157599531977896,-0.0049327313542012,0.09701605,-0.075724125
-0.0972315609145179,-0.0610813092252347,-0.10009528,0.04265936
0.0849444323007361,0.310161110865402,0.17287526,0.2690487
0.301477364456924,0.104810204854957,0.13274488,0.030966472
